"","nomem_encr","Extraversion","Agreeableness","Conscientiousness","Emotional_stab","Openness","Self_esteem"
"5469",883087,2.4,3.7,3.7,1.9,3.2,4.15
"5470",883111,1.9,2.8,4.2,3.2,3.5,5.46
"5471",883123,3.9,3.7,3.1,4,4.7,6.77
"5472",883129,3.6,3.9,3.3,3.7,4,4.92
"5473",883139,4.2,4.4,4.3,3.7,4.7,6.69
"5474",883154,3.5,4.2,3.5,2.9,3.3,3.38
"5475",883160,3.5,3.4,3.4,3.7,3.1,6.69
"5476",883169,3.3,3.9,4.2,4.1,3.7,7
"5477",883187,2.2,3.5,4.1,3.8,3.8,6.38
"5478",883193,3.8,4,4,3.5,3.8,6.62
"5479",883221,3.7,3,3.6,3.8,4.2,6.54
"5480",883258,3.5,3.7,3.9,2.6,2.9,6
"5481",883261,3.3,3.9,3.7,2.6,3.4,5.62
"5482",883264,2.5,4.1,3.9,4.4,2.8,5.15
"5483",883267,2.4,3.9,4.4,4.1,3.8,4.85
"5484",883273,3.2,3.3,3.5,3.3,3.1,5.46
"5485",883279,3.6,3.4,3.2,3.2,2.8,4.85
"5486",883288,3,4.7,4.1,4.2,3.3,6.38
"5487",883303,3.6,3.5,4,3.1,3,6.15
"5488",883325,4.5,4.3,4.3,3.9,4.3,6.77
"5489",883337,3.3,3.9,4,3,3.9,6.38
"5490",883346,3.6,3.9,4.4,4.3,3.8,6.77
"5491",883349,4.1,3.8,4.2,4.8,4.4,6.23
"5492",883380,3.4,3.3,3.3,3.3,2.8,5
"5493",883398,2.2,4.3,4.2,1.8,3.2,5.46
"5494",883401,2.3,2.9,3.5,2.8,3,5.38
"5495",883453,3,3.6,2.8,3.7,2.4,4.92
"5496",883499,1.2,2.5,4.2,4.4,2.6,5.46
"5497",883517,3.6,4.2,4.4,5,3.9,6.08
"5498",883523,4,4.1,3.6,2.8,3.8,5
"5499",883566,3,3.6,3.6,2.7,3.4,5.08
"5500",883572,3.6,4.4,3.3,3,3.6,4.15
"5501",883587,3.1,4.1,4.4,3,2.9,5.92
"5502",883590,2.7,4.1,3.5,4.5,2.7,5.38
"5503",883593,3.7,3.2,2.9,3,3.1,3.92
"5504",883599,3.2,3.9,3.8,3.3,2.8,6
"5505",883609,3.8,3.4,2.7,3.7,2.9,5.31
"5506",883615,2.7,3.6,3.8,2.9,3.6,5.77
"5507",883618,3.2,3.6,3.8,3.6,3,5.69
"5508",883660,3.5,3.8,3.7,2.6,3.7,5.46
"5509",883663,4.5,4.3,3.9,4,3.6,6.38
"5510",883688,4.4,3.6,3.2,3.5,3.8,5.69
"5511",883694,3.3,4.1,3.5,2.7,2.5,4.92
"5512",883697,3.1,4.2,4.1,3.9,3.7,6.31
"5513",883700,4.7,4.3,4.1,4.1,4.4,6.46
"5514",883712,1.5,2.7,4.8,3.6,3.5,5.69
"5515",883721,3.2,4.3,4.4,4.4,3.6,5.92
"5516",883755,NA,NA,NA,NA,NA,NA
"5517",883764,2.7,2.9,3.8,3.8,3,5.85
"5518",883789,3.5,3.6,3.8,3.1,3.4,5.77
"5519",883795,3.7,4.1,3.7,3.5,3.6,6
"5520",883801,2.6,3.5,3.7,3.9,3.8,6
"5521",883804,2.6,3.7,3.9,3.5,3.2,5.77
"5522",883816,3.5,4.1,3.1,2.6,3.7,5.31
"5523",883840,4.1,3.7,2.6,2.6,4.5,5.92
"5524",883847,2.7,4.1,4.3,4.3,2.9,5.92
"5525",883853,2.5,3.3,3.7,3.9,3.6,5.46
"5526",883859,3.2,3.8,3.7,3.1,4,5
"5527",883874,3.7,4.4,4.4,3.1,3.4,3.77
"5528",883886,2.3,3.7,4.2,3.8,3.2,6.38
"5529",883914,3.4,4,4.7,4,3.5,5.69
"5530",883929,3.7,4.3,3.2,3.9,3.2,5.62
"5531",883953,3.4,3.9,3.7,3.2,4.1,5.23
"5532",883956,2.5,4.6,4,4,4.7,6.08
"5533",884011,3.4,4,3.7,3,3.8,5.77
"5534",884130,3.8,4.3,4.1,4.4,3.8,6.77
"5535",884136,3.4,4.7,3.2,4.1,3.9,4.31
"5536",884140,4.3,3.4,4.5,4.9,3.8,6.69
"5537",884146,4.6,4.9,5,4.4,3.9,7
"5538",884152,4,3.8,3.6,3.4,3.4,5.69
"5539",884155,2.9,4.2,4.2,1.4,4.7,5.31
"5540",884191,2.7,2.5,3.2,2.8,3.5,5.15
"5541",884225,3.3,4.1,3.6,4.6,3.3,6.69
"5542",884237,3.7,4.3,3.5,3.5,3.5,5.15
"5543",884246,3.3,4,3.1,3.5,3.8,6.08
"5544",884252,2.8,3.9,3.5,3.7,2.8,5.46
"5545",884265,3.5,4.4,4.1,2.2,3.6,4.15
"5546",884271,3.5,3.9,3.4,3.6,3.3,6
"5547",884277,2.7,4.6,3.9,4.4,3,4.77
"5548",884283,3.1,3.7,3.9,4.8,2.9,5.77
"5549",884286,2.7,3.1,3.6,3.4,2.8,5.46
"5550",884295,3.6,4.1,2.5,2.4,4.8,6.46
"5551",884310,3.2,3.7,3.3,3.8,3.5,4.69
"5552",884320,2.8,3.2,3.3,3,3.4,6.38
"5553",884326,3.5,4.2,3.7,4.8,3.8,6.85
"5554",884335,3.1,3.5,2.9,2.2,3.2,3.77
"5555",884341,2.4,3.6,4.3,4,4.2,6.31
"5556",884350,2.6,3.8,3.1,1.3,3.6,3.08
"5557",884365,3.1,4.2,3.4,4.2,3.5,5.38
"5558",884384,3.7,3.8,3.9,2.4,3.7,3.77
"5559",884393,3.6,3.8,2.8,3.7,3.4,5.15
"5560",884472,3.8,4.1,3.7,4.6,3.8,5.77
"5561",884475,2.2,3.8,4.1,2.9,3.3,4.54
"5562",884481,3.6,3.6,3.9,3.3,2.9,5.54
"5563",884484,3.2,3.7,3.8,2.1,4.2,5.69
"5564",884487,3.5,4.5,3.8,3.3,3.6,5.77
"5565",884518,3.1,4,3.1,3.2,3.7,5.38
"5566",884542,4.6,4.6,4.1,3.8,4.4,6.54
"5567",884552,4.9,3,3.8,3.1,3.9,5.77
"5568",884609,3.8,4.4,4.1,3.9,4,5.62
"5569",884616,3.3,3.7,4,3.9,3.4,5
"5570",884619,2.8,3.2,3.7,3.1,2.7,4.77
"5571",884649,2.2,3.3,3.5,3.1,3.1,4.08
"5572",884661,2.9,4.3,3.5,3.2,3.6,6.23
"5573",884667,3.1,3.8,3.9,4.6,3.2,6.23
"5574",884677,2.2,3,3.9,3.7,2.8,6.38
"5575",884707,3,2.9,3,3,2.9,4
"5576",884716,3.9,3.9,3.7,4.2,2.5,6.54
"5577",884744,3,3.3,3.9,3.1,3.5,5.46
"5578",884747,3.4,3.9,3.6,3,3.2,5.69
"5579",884750,2.7,4,3.7,4,3.1,4.92
"5580",884771,2.7,4.4,2.8,1.5,2.4,1.08
"5581",884811,2.2,3.8,4.5,1.3,2.6,3.85
"5582",884814,2.5,3.4,2.7,3.9,4.1,6.62
"5583",884826,3.2,3.7,3.9,3.5,3.9,6.46
"5584",884857,3.2,4.3,3.4,2.8,3.6,5.62
"5585",884860,3.7,3.7,4,3.1,3.2,6.31
"5586",884872,3.3,4.7,4.4,3.9,3,6.38
"5587",884899,3.7,3.1,3.2,3.5,1.8,4.85
"5588",884912,3.1,3.1,2.6,2.5,2.6,6.46
"5589",884915,3.3,3.7,3.9,3.7,3.6,5
"5590",884918,3.8,4.3,4.2,3.7,3.7,5
"5591",884927,3.5,4.1,2.5,1.2,4.5,4
"5592",884936,2.8,3.7,3.5,3.6,3.3,5.62
"5593",884957,3.4,3.3,3.4,3.8,3.6,4.69
"5594",884970,3.5,4,4.1,4.7,3.9,5.77
"5595",884985,3.8,4,3.6,4,3.6,4.77
"5596",884997,3.8,3.8,4,4,3.9,6
"5597",885018,2.7,3.3,3.4,2.2,3.8,4.46
"5598",885031,4.5,4.7,4.1,4,3.7,6.08
"5599",885046,2.5,3.6,4.2,2.8,3.5,6.23
"5600",885076,3.8,3.8,4,3.6,3.5,5.62
"5601",885101,2.8,3.8,3.7,3.5,3,5.08
"5602",885113,2.2,3.7,4.1,4.6,4,5.69
"5603",885134,3.2,4.4,3.7,2.6,2.9,3.23
"5604",885147,2.5,4,5,3.3,3.4,3.85
"5605",885150,2.9,2.9,3.6,3.1,2.6,4.62
"5606",885153,2.4,3.3,3.6,1.3,3.4,3.23
"5607",885165,3.5,4.6,4.9,4,3.3,5.23
"5608",885183,3.3,1.6,3.4,4.7,3.2,6.92
"5609",885198,3,3.3,4.2,2.3,2.8,3.46
"5610",885202,3.2,3.4,3.7,3.4,3.4,5.23
"5611",885214,2.5,4.4,3.3,3.7,4,6.46
"5612",885226,2.5,3.9,3.2,3.6,3.4,6.15
"5613",885238,4.6,2.9,4.1,2.7,4.3,5.46
"5614",885244,3.5,3.6,3.7,3.7,4.7,6.54
"5615",885250,4.2,4.5,4.1,3.1,4,6.54
"5616",885272,4.1,3.8,4.6,3.4,3.7,7
"5617",885284,2.7,3,3.1,3.8,3,5.77
"5618",885290,3.6,4,4.1,4.6,3.9,6.31
"5619",885296,3.2,3.7,4.5,4.2,4,6.77
"5620",885327,3.4,3.8,4.3,3.2,3.1,5.15
"5621",885369,4.4,4.9,3.7,3.6,4.3,6.54
"5622",885375,2.6,3.5,2.6,2.3,2.5,4.15
"5623",885379,3.6,3.9,4,3.8,3.6,4.31
"5624",885388,3.3,3.2,3.4,3.9,3.4,5
"5625",885391,3.3,4.1,4.1,3.2,2.4,4.62
"5626",885403,3.9,4.2,4,1.9,3.2,5.08
"5627",885467,3.2,3.8,3.9,3.5,3.9,5.69
"5628",885473,4.3,4.4,4.3,4.1,3.7,6.46
"5629",885534,3.6,3.5,3.1,3.3,2.9,4.54
"5630",885546,3.5,3.8,4.3,4,3.8,6.15
"5631",885552,3.6,4.3,3.9,3.6,2.9,5.69
"5632",885556,4.4,3.7,4.1,3.5,3.9,6.08
"5633",885620,4.6,4.9,4.5,4.4,3.9,7
"5634",885623,3,3,3,3,3,4
"5635",885635,3,2.7,3.6,2.9,3.2,3.92
"5636",885644,3.2,3.5,4.4,3.3,3.7,5.31
"5637",885647,NA,NA,NA,NA,NA,NA
"5638",885659,2.9,3.7,4,4.8,3.1,7
"5639",885690,4.3,3.9,4.4,4.5,4.5,6.85
"5640",885705,3.1,3.7,4,4,3.4,5.69
"5641",885714,3.3,3.7,4,3.4,3.4,6.08
"5642",885726,3.2,3.9,3.7,3.6,3.2,6.23
"5643",885760,2.5,4,4.4,2.7,3.5,5.85
"5644",885763,2.4,2.7,4.2,4.7,3.8,6.54
"5645",885781,3.4,3.8,4,4,3.9,6
"5646",885791,2.5,4.2,4,4.5,3,4.62
"5647",885797,3.4,3.6,2.9,3.8,3.5,6.54
"5648",885809,3.8,3.9,3.3,3.3,3,4.62
"5649",885818,3.1,4,3.7,3.5,2.8,3.77
"5650",885867,3.4,3.6,3.6,2.7,3.6,5.08
"5651",885879,3.8,4,3.3,4.3,3.4,6.31
"5652",885885,4.2,3.8,4,4.3,3.6,6.69
"5653",885894,3.8,3.7,3.7,4.7,4.2,6.08
"5654",885903,2.7,4,3.4,2.2,3.6,4.85
"5655",885928,3.6,3.7,3.5,3.7,4,6.54
"5656",885968,2.8,4,4.4,3.8,3.4,5.38
"5657",885977,2.8,3.3,3.3,3.4,3.6,4.92
"5658",886010,3.4,3.5,3.1,3.2,2.5,6.23
"5659",886013,4.4,3.8,4.1,4.4,4.3,6.08
"5660",886029,3.7,4.2,4.7,4.6,4,6.92
"5661",886038,3.1,3.3,3,2.9,3.1,4.23
"5662",886056,3.3,4.2,3,2.8,4.3,5.15
"5663",886065,3.9,4.1,3.9,3.6,3.8,7
"5664",886068,2.5,3,4.1,3.2,3.7,5.46
"5665",886087,3.4,3.8,4.3,3.6,3.4,6.46
"5666",886166,2.3,3.8,2.1,2.2,3.5,2.92
"5667",886184,2.4,3.5,3.1,3.4,4.3,4.85
"5668",886215,3.2,4,2.3,2.7,3.3,4.38
"5669",886218,3.6,3.2,3.6,4.5,3.7,6.54
"5670",886221,2.8,3.8,3.7,3.7,4.7,6.69
"5671",886242,2.1,3.2,3.1,2.8,3.4,4.08
"5672",886245,3.6,3.7,3.9,4.2,3.8,6.38
"5673",886270,3.8,4.8,4.8,3.6,4,6.31
"5674",886273,2.3,3.9,3.3,3,3.9,3.23
"5675",886276,3.5,4.3,4.1,4.1,3,6.62
"5676",886291,3.1,4.6,3.6,3.2,3.4,6.15
"5677",886297,3.6,3.6,3.5,4.8,4.5,6.69
"5678",886306,2.9,4.6,4.6,3.2,3.1,5.54
"5679",886309,2.5,3.5,3.5,4,2.8,5.92
"5680",886328,3.1,3.4,3.5,3,3,4.15
"5681",886361,3.7,3.9,3.7,3.8,3.8,5.92
"5682",886367,4,4.2,3.9,2.6,4.3,4.92
"5683",886376,3.1,3.3,3.4,3.8,3.1,5.46
"5684",886404,4.2,3.4,3.8,3.6,3.9,5.38
"5685",886410,3.5,4.1,3.1,4.6,4.4,6.15
"5686",886428,3.6,3.8,4.9,4.1,3.3,6.23
"5687",886453,2.9,2.9,2.3,3,2.9,4.46
"5688",886468,3.1,3.7,3.7,4.1,3.4,5.23
"5689",886492,4.3,3.8,3.9,4.4,3.1,6.08
"5690",886495,3.9,4.4,3.8,3.8,4.1,6.23
"5691",886499,3.5,3.8,3.2,4.5,3.4,6.69
"5692",886526,2.5,3.3,2.9,4,3.5,5.77
"5693",886553,2.5,3.3,4.4,1.7,4.5,4.77
"5694",886560,3.4,3.9,3.7,3,2.9,5
"5695",886581,4.4,3.4,3.1,3.6,2.7,6.46
"5696",886636,3.5,3.3,3.4,2.6,3.3,4.77
"5697",886651,3.4,4.6,4.5,4.5,3.1,6.31
"5698",886712,2.9,3.9,3.4,3.7,4.4,6.15
"5699",886791,2.3,3.4,3.9,3.8,3.5,4.54
"5700",886807,2.4,4.3,3.4,3.1,3.4,6.23
"5701",886849,3.1,3.7,4.3,4.2,3.6,7
"5702",886856,2.7,3.2,3.4,3,3.5,5.23
"5703",886859,2.9,3.8,3.6,2.7,3.3,5.46
"5704",886862,3.2,3.7,3.6,2.4,3.1,2.92
"5705",886880,3.3,3.9,3.6,3.5,3.3,6.31
"5706",886889,3.8,3.9,3.6,4.2,3.6,6.54
"5707",886904,4.2,4.6,4.5,2.7,4.4,5.23
"5708",886923,2.9,3.8,3.6,3.2,2.8,4.46
"5709",886926,2.6,3.6,3.5,3,3.4,4.54
"5710",886947,2.5,4.2,4.6,3.7,4.1,5
"5711",886975,3.2,3.9,4.2,3.1,3.8,5.46
"5712",886993,3,3.8,4.4,4.1,3.5,5.85
"5713",886996,3.3,4.1,3.6,3.9,3.7,5.69
"5714",887008,2.6,4.1,4,2.3,3.4,3.69
"5715",887017,3.3,3.9,4.5,4.4,4.2,5.85
"5716",887033,3.8,4.1,4.2,4,3.8,6.38
"5717",887066,3.6,4.1,3.9,2.7,3.2,6
"5718",887072,4.5,4.6,4.6,4.2,3.7,6.69
"5719",887081,3.5,4,4.6,4,4.1,6.62
"5720",887088,3.2,4.5,3.8,2.2,3.6,3.08
"5721",887103,3.1,4.2,3,3.7,3.6,5.23
"5722",887121,3.4,4.2,4.5,2.6,3.7,6.54
"5723",887155,2.6,3.1,4.5,4.5,3.1,6
"5724",887158,2.7,3.6,3.9,2.2,3.8,3.54
"5725",887173,2.8,3.7,3.6,4.4,3.3,5.62
"5726",887176,4.4,4.7,4.1,1.5,4.7,2.46
"5727",887185,4,3.9,4.1,3.9,3.6,6
"5728",887191,3,3.9,3.8,2.8,2.9,3.85
"5729",887216,4.8,4.2,3.8,4.1,3.5,5.85
"5730",887228,2.8,2.8,3.5,3.7,3.2,3.69
"5731",887249,2.6,3.7,3.1,3.2,3.4,5.54
"5732",887255,3.5,3.8,3.6,4.2,3.4,5.31
"5733",887258,4.5,4.2,3.4,3.4,3.6,6.54
"5734",887265,3.4,3.6,3.2,2.1,4.5,2.92
"5735",887274,3.2,4.3,3.5,2.6,3.5,4.92
"5736",887292,3.7,3.8,3,3,3.1,5.92
"5737",887313,2.4,4,3.8,3.6,3.1,4.77
"5738",887344,2.1,3.9,4.2,2.7,3.3,3.69
"5739",887365,3,4,3.2,4.5,3.3,6.08
"5740",887380,3.6,4.3,3.6,2.2,3.6,4.08
"5741",887387,3,4.3,3.6,4.2,3,5.54
"5742",887420,3.3,3.2,3.3,3,3.2,4.15
"5743",887423,3.3,4,3.7,3.2,3.6,5.54
"5744",887432,3.1,3.3,4,3,3.2,4.77
"5745",887445,4,4.5,4.5,4.7,3.6,6.38
"5746",887448,3.8,3.9,4.1,4.1,3.9,5.69
"5747",887506,4.3,3.7,4.1,3.1,3.8,5.77
"5748",887509,3.2,3.5,3.5,2.7,4,5.23
"5749",887518,3.3,3.9,2.8,3.4,2.9,5.31
"5750",887551,3.5,4.2,4,3.9,3.9,6.85
"5751",887582,2.3,3.8,3.3,2.8,3.9,4.46
"5752",887585,3.3,3.8,3.9,3.9,3.4,5.77
"5753",887594,2.6,3.2,3.5,3.7,3.1,5.77
"5754",887603,3.7,3.8,3.4,2.9,4.1,4.85
"5755",887615,3.5,4.2,4.3,4.3,3.8,6.15
"5756",887619,3.4,3.7,3.8,3.1,3.1,6.38
"5757",887628,3.2,4.4,4.7,2.2,4,5.62
"5758",887634,3.1,3.4,4.3,3.1,3.1,5.69
"5759",887640,2.7,4,4,3.5,3.8,5.62
"5760",887652,2.8,4,3.8,3.7,3.1,6.15
"5761",887655,3.1,3.5,3.8,3.3,3.5,5.15
"5762",887661,3.5,4.7,4.9,3.6,3.6,6.38
"5763",887667,3.2,4,3.3,2.3,4.1,5.77
"5764",887680,3.4,3.7,4,2.2,3.5,5.77
"5765",887689,3.3,3.9,3.2,3.1,3.4,4.77
"5766",887698,4.8,4.7,4.4,4.9,4.4,6.85
"5767",887704,2.8,3.2,3.7,2.9,2.2,4.38
"5768",887707,3.1,4,3.7,3.8,4.2,6.08
"5769",887734,3.6,4,3.8,2.7,3.4,5.23
"5770",887756,3.1,3,3.2,3,4.2,5.31
"5771",887762,4,3.7,4.1,4.6,3.3,6.69
"5772",887780,3,2.8,3.1,3.3,3.2,4.31
"5773",887792,4.2,4.6,5,3.8,4.5,6.54
"5774",887814,3.7,4.2,3.1,3.5,3.7,5.92
"5775",887826,3.4,4,4.1,2.9,3.2,5.15
"5776",887850,3.8,4.4,4.4,3.7,4,5.85
"5777",887869,3.4,4,4,3.8,3.3,6.15
"5778",887884,2.4,4.3,4.2,3.3,3.1,5.85
"5779",887893,2.5,3.7,3.9,2.4,3.5,3.54
"5780",887896,3.8,4,4.2,3.8,3.2,5.46
"5781",887911,3.2,4.4,4.1,2,3,5.69
"5782",887966,1.7,3.7,3.1,2.3,2.5,2.77
"5783",887991,3.3,3.2,2.9,4.2,3.7,5.92
"5784",888000,2.8,4.4,3.4,4.1,4.1,4.62
"5785",888015,2.8,3.2,3.1,3,3.1,4.08
"5786",888024,3.2,3.3,3.2,3.2,3.1,4.62
"5787",888031,3.7,3.8,3.6,4.1,4,5.77
"5788",888040,3.6,3.9,3.4,4.7,4.6,6.54
"5789",888046,2.3,3.3,3.5,3.2,3.9,5.62
"5790",888079,2.2,3.3,2.9,3.2,2.4,3.46
"5791",888113,2.5,3.6,3.7,2.8,3.7,4.08
"5792",888125,4.2,3.8,3.9,2.6,3.6,4.15
"5793",888128,1.5,3.3,3.7,2.1,3.3,3.31
"5794",888162,3.8,4.5,3.3,4.1,3.8,6.15
"5795",888171,2.7,4.5,4.2,3.1,3.6,6.69
"5796",888189,2.8,3.8,3.8,4.8,3.9,6.31
"5797",888211,2.8,4.1,3.9,3,3,4
"5798",888214,2.8,3.8,3.4,2.9,3.1,4.46
"5799",888217,4.3,4.8,4.5,3,3.6,5.92
"5800",888223,3.4,3.7,2.2,3.5,3.5,3.77
"5801",888238,3,3.6,2.6,2.9,2.9,3.69
"5802",888278,3.2,4.1,2.6,3.7,4,4.23
"5803",888281,2.9,3.4,3.1,2.3,3,4.31
"5804",888290,3.8,4,4,2,3.9,4.46
"5805",888299,2.4,4.1,4.3,3.1,3.7,5.54
"5806",888317,3,3.5,4.4,4.5,3.9,6.77
"5807",888339,3,3.5,3.5,3.5,3.6,6
"5808",888348,2.3,2.9,3.5,3.8,2.9,4.92
"5809",888406,3.9,3.6,3.9,3.8,3.4,6.23
"5810",888415,3,3.7,3.7,4.4,3.7,6.62
"5811",888421,3.5,4,3.5,3.5,3.5,5.85
"5812",888424,4.5,4.7,4,4,3.9,6.77
"5813",888442,4.1,3.6,4.2,3.2,3.2,5.69
"5814",888504,3.7,3.9,3.2,3.1,3.7,4.62
"5815",888507,3.2,4.5,3.4,3.4,3.9,6.69
"5816",888516,3.4,4.2,4.1,4.3,3.5,6.38
"5817",888577,3,3.8,3.4,3.5,3.6,5.77
"5818",888583,2.9,3.1,2.7,3.4,3,5.69
"5819",888595,2.4,2.8,3.5,3.2,3.5,5.54
"5820",888629,2,3.2,3.8,2.3,3,3.85
"5821",888632,2.9,2.8,3.1,3,2.6,4
"5822",888638,3.6,3.8,4.4,3.9,4.3,6.31
"5823",888641,3.2,3.5,3.3,3.3,3.2,5.15
"5824",888650,2.4,3.8,4.3,3.9,3.6,6.38
"5825",888665,3.6,3.5,4.2,3.1,4.1,6.08
"5826",888681,4,4.4,4.1,4,3.9,6.77
"5827",888690,2.2,3.5,4.5,4.2,3.8,6.54
"5828",888696,2.9,3.8,3.5,3,3.1,5.54
"5829",888699,3.2,3.5,3.8,3.6,4,6.08
"5830",888723,4.1,4.3,4.7,3.1,3.9,6.77
"5831",888732,3.8,3.5,3.7,4.4,4.2,5.92
"5832",888735,2.5,3.6,4.8,3.5,3.4,6.85
"5833",888760,3.1,4.1,4.5,4.1,3.8,5.77
"5834",888772,2.5,2.2,3.5,4.2,3.5,6
"5835",888784,3.8,3.3,4,3.8,3.7,6.38
"5836",888796,3.9,3.5,3.1,3,3.4,4.23
"5837",888800,3.5,3.6,4.4,3,3.2,5.46
"5838",888827,3.4,3.8,4.1,3.2,3.5,6
"5839",888833,3.1,4.2,3.1,3,4,6
"5840",888864,2.5,3.2,4.2,4.2,2.9,6.08
"5841",888903,5,5,4.2,4.1,4.1,6.85
"5842",888906,4.2,4.1,3.7,4.1,3.1,6
"5843",888909,3.7,3.8,3.9,3.5,4,5.69
"5844",888916,3.2,3.9,3.9,3.6,3.2,5.77
"5845",888922,3.9,4.1,3.1,3.3,3.5,5.62
"5846",888934,4.1,4,3.7,3.9,3.7,6.46
"5847",888958,1.8,2,3.2,3.9,3.2,5.62
"5848",888986,3.6,4.2,3.9,3.3,3.1,5.69
"5849",888992,3.6,4.3,3.5,2.9,3.6,6.77
"5850",888995,2.5,2.7,3.2,2.9,3.3,4.62
"5851",888998,3.5,3.3,3.9,2.8,3.6,4.08
"5852",889001,3.5,3.6,3.5,3.7,3.3,6.31
"5853",889019,2.9,4,3.3,2.6,3.1,4.15
"5854",889031,3.5,4.3,3.7,3.4,3.9,6.08
"5855",889047,3.5,2.4,3.9,3.3,4.7,5.85
"5856",889083,3,3.9,3.7,4.1,2.9,5.54
"5857",889105,3.6,4.6,4.6,4.7,4.5,6.69
"5858",889108,3.2,3.7,3.7,3.5,3,5.08
"5859",889123,2.8,4,3.8,2.9,3.7,4.69
"5860",889135,NA,NA,NA,NA,NA,NA
"5861",889172,2.8,3.1,2.3,3.7,4,5
"5862",889184,3.5,2.7,3.3,4,2.3,5.15
"5863",889187,1.1,3.1,4.3,3.2,2.9,6.31
"5864",889215,4.1,4,4.3,3.8,2.1,5.77
"5865",889221,3.6,4.1,4.4,4.8,3.6,6.31
"5866",889236,2.8,2.9,2.2,3.6,2.2,4.31
"5867",889239,2.9,3.6,3,3.5,2.7,6.08
"5868",889248,3.3,4.6,4.7,2.7,2.9,5.69
"5869",889279,1.5,2.8,4.1,2.4,2.4,4.31
"5870",889288,2.3,3.6,4,3.4,3.6,5
"5871",889294,1.7,3.3,3.4,3.4,2.5,5.69
"5872",889300,2.8,3.9,3.7,3.3,3.9,5.85
"5873",889309,3.6,4.3,3,3.8,3.6,6.15
"5874",889315,2.9,4.1,4.1,3.2,3.6,5.23
"5875",889324,2.8,4.5,4.1,2.1,4,3.85
"5876",889337,3.2,3.5,3.9,3.5,3.7,4.62
"5877",889340,3.4,4,4,5,4.1,6.62
"5878",889361,2.6,3.7,2.8,2.7,3.2,4.62
"5879",889422,2.4,3.8,4.2,2,3.5,4.23
"5880",889443,2.2,4.2,4.2,4.1,3.4,4.46
"5881",889459,2.6,3.4,4,3.4,3.7,5.62
"5882",889465,3.5,3.8,3.9,4.5,4.3,5.85
"5883",889471,3.1,2.7,3.4,3.4,3.4,5.38
"5884",889480,2.9,3.7,2.7,2.5,3.1,5
"5885",889483,4,4.1,4.3,4,3.4,6.46
"5886",889489,2.7,3.9,2.3,2.3,2.7,3.23
"5887",889514,3.3,3.9,3.2,3.2,3.5,5.23
"5888",889526,4.3,4.3,4.7,3.9,4.2,6.23
"5889",889541,2.8,4,4.4,3.1,3.1,6.08
"5890",889550,3.5,3.8,2.7,4,4.1,6.23
"5891",889553,3.2,4.2,3.1,3.2,3.7,4.77
"5892",889556,2.1,3.8,4.3,2.5,2.4,4.77
"5893",889566,2.4,2.6,4,3,3.9,5.23
"5894",889636,2.5,3,4.1,4.4,3.2,5.46
"5895",889651,3.8,4,4.3,3.3,3.2,5.38
"5896",889666,3.5,3.5,3.5,2.7,2.9,4.31
"5897",889669,2.8,3.6,3.5,3.6,3.4,6
"5898",889691,4.5,3.7,3.9,4.4,3.8,6.31
"5899",889697,3.7,4.1,4,4.2,3.3,6.69
"5900",889709,3.8,4.7,3.6,3.5,4.4,6.23
"5901",889727,3.3,4.1,3.3,3.3,3.8,6.15
"5902",889736,4.3,4.6,3.7,2.6,3.6,4.69
"5903",889739,3.4,3.8,4,3.6,3.3,4.38
"5904",889752,3.4,3.6,3.6,2.6,2.7,5.46
"5905",889755,4.1,4.3,3.9,4.2,3.1,6
"5906",889770,3.875,4.125,3.375,3.375,2.5,NA
"5907",889807,3.1,4,3.1,3.4,3.8,5.62
"5908",889816,4.9,4.4,4,3.7,4.2,5.92
"5909",889825,3.3,3.6,4.4,3.5,3,4.46
"5910",889831,3.3,4,4.3,3,3,5.54
"5911",889834,2.5,2.8,3.4,3.8,2.8,6.08
"5912",889837,2.7,2.9,4.6,3.9,3.3,4.92
"5913",889840,3.6,2.9,3,4.5,4.2,6.38
"5914",889862,3.7,4.3,3.7,4,3.8,6.54
"5915",889889,3,4.3,4,3.6,4.4,5.38
"5916",889901,3.8,4.6,3.1,3.6,3.9,6.46
"5917",889913,2.4,3.3,3.6,2.8,3.5,5.38
"5918",889920,2.5,3.6,3,2.7,3.3,3.54
"5919",889923,3.5,3.3,3.1,3.7,3,4.69
"5920",889944,2.2,3,4.6,2.8,3.3,5.92
"5921",889965,3.7,4.1,3.7,3.2,3.9,6.46
"5922",889990,3.3,4,3.6,3.7,3.6,5.69
"5923",890029,3.5,4.2,3.5,3.8,3.5,5.46
"5924",890032,3.3,3.8,2.8,3.8,3.6,6.23
"5925",890081,2.1,2.8,3.8,3,3.1,4.38
"5926",890087,3.1,4,2.8,1.9,3.7,3.38
"5927",890103,2.5,3.8,4,3,3.6,5
"5928",890112,4,3.9,4.2,4.4,3.3,6.38
"5929",890118,3.7,3.2,4.3,3.5,3.6,5.69
"5930",890148,4,4.1,4.1,4.4,3.4,5.92
"5931",890173,3.9,3.8,4.7,2.5,3.8,6.15
"5932",890176,4.1,4.2,4.1,3.8,3.2,6
"5933",890179,3.3,3.8,3.8,3,3.2,5.62
"5934",890206,2.4,3.7,3.8,3.3,3.2,6.62
"5935",890225,3,3,3,3,3,4
"5936",890234,3,4,4.3,3.4,3.9,5.38
"5937",890249,3.2,3.5,2.8,3.3,3.1,6.15
